id,checkin_day,size,orientation,bed,attribute_number,max_guest_number,have_breakfast,cancel_ticket,price
386,17-01-2019,34,Hướng phố,1 Giường đôi / 2 Giường đơn,26,2,1,0,1178000
386,17-01-2019,34,Hướng phố,1 Giường đôi / 2 Giường đơn,26,2,1,1,1311000
386,17-01-2019,32,Hướng phố,1 Giường đôi / 2 Giường đơn,26,2,1,1,1220000
386,17-01-2019,54,Hướng phố,1 Giường đôi,26,2,1,1,1787000
386,17-01-2019,68,Hướng phố,1 Giường đôi,26,2,1,1,2130000
386,17-01-2019,100,Hướng phố,1 Giường đôi,26,2,1,1,3779000
386,17-01-2019,350,Hướng phố,3 Giường đôi,26,6,1,1,30914000
386,18-01-2019,34,Hướng phố,1 Giường đôi / 2 Giường đơn,26,2,1,0,1178000
386,18-01-2019,34,Hướng phố,1 Giường đôi / 2 Giường đơn,26,2,1,1,1311000
386,18-01-2019,32,Hướng phố,1 Giường đôi / 2 Giường đơn,26,2,1,1,1220000
386,18-01-2019,54,Hướng phố,1 Giường đôi,26,2,1,1,1787000
386,18-01-2019,68,Hướng phố,1 Giường đôi,26,2,1,1,2130000
386,18-01-2019,100,Hướng phố,1 Giường đôi,26,2,1,1,3779000
386,18-01-2019,350,Hướng phố,3 Giường đôi,26,6,1,1,30914000
388,13-01-2019,36,,1 Giường đôi,24,2,1,1,1249000
388,13-01-2019,36,,2 Giường đơn,24,2,1,1,1249000
388,13-01-2019,38,,1 Giường đơn + 1 Giường đôi,24,2,1,1,1459000
388,13-01-2019,52,,1 Giường đôi,24,2,1,1,1623000
388,16-01-2019,36,,1 Giường đôi,24,2,1,1,1249000
388,16-01-2019,38,,1 Giường đơn + 1 Giường đôi,24,2,1,1,1459000
388,16-01-2019,52,,1 Giường đôi,24,2,1,1,1623000
388,17-01-2019,36,,1 Giường đôi,24,2,1,1,1249000
388,17-01-2019,36,,2 Giường đơn,24,2,1,1,1249000
388,17-01-2019,38,,1 Giường đơn + 1 Giường đôi,24,2,1,1,1459000
388,17-01-2019,52,,1 Giường đôi,24,2,1,1,1623000
389,12-01-2019,25,,1 Giường đôi,24,2,1,1,959000
389,12-01-2019,68,,,24,2,1,1,2472000
389,12-01-2019,80,,,24,2,1,1,3682000
389,13-01-2019,68,,,24,2,1,1,2472000
389,13-01-2019,80,,,24,2,1,1,3682000
389,14-01-2019,25,,1 Giường đôi,24,2,1,1,959000
389,14-01-2019,68,,,24,2,1,1,2472000
389,14-01-2019,80,,,24,2,1,1,3682000
389,15-01-2019,25,,1 Giường đôi,24,2,1,1,959000
389,15-01-2019,68,,,24,2,1,1,2472000
389,15-01-2019,80,,,24,2,1,1,3682000
389,16-01-2019,25,,1 Giường đôi,24,2,1,1,959000
389,16-01-2019,68,,,24,2,1,1,2472000
389,16-01-2019,80,,,24,2,1,1,3682000
389,17-01-2019,25,,1 Giường đôi,24,2,1,1,959000
389,17-01-2019,68,,,24,2,1,1,2472000
389,17-01-2019,80,,,24,2,1,1,3682000
389,18-01-2019,25,,1 Giường đôi,24,2,1,1,959000
389,18-01-2019,68,,,24,2,1,1,2472000
389,18-01-2019,80,,,24,2,1,1,3682000
474,12-01-2019,32,Hướng phố,2 Giường đơn,17,2,1,1,666000
474,12-01-2019,32,Hướng phố,1 Giường đôi,17,2,1,1,722000
474,13-01-2019,32,Hướng phố,2 Giường đơn,17,2,1,1,666000
474,13-01-2019,32,Hướng phố,1 Giường đôi,17,2,1,1,722000
474,14-01-2019,32,Hướng phố,2 Giường đơn,17,2,1,1,666000
474,14-01-2019,32,Hướng phố,1 Giường đôi,17,2,1,1,722000
474,15-01-2019,32,Hướng phố,2 Giường đơn,17,2,1,1,666000
474,15-01-2019,32,Hướng phố,1 Giường đôi,17,2,1,1,722000
474,16-01-2019,32,Hướng phố,2 Giường đơn,17,2,1,1,666000
474,16-01-2019,32,Hướng phố,1 Giường đôi,17,2,1,1,722000
474,17-01-2019,32,Hướng phố,2 Giường đơn,17,2,1,1,666000
474,17-01-2019,32,Hướng phố,1 Giường đôi,17,2,1,1,722000
474,18-01-2019,32,Hướng phố,2 Giường đơn,17,2,1,1,666000
474,18-01-2019,32,Hướng phố,1 Giường đôi,17,2,1,1,722000
477,12-01-2019,19,Hướng phố,1 Giường đôi,22,2,1,0,1211000
477,12-01-2019,26,Hướng phố,1 Giường đôi,22,2,1,0,1514000
477,12-01-2019,36,Hướng phố,1 Giường đôi,22,2,1,0,1816000
477,12-01-2019,40,Hướng phố,1 Giường đôi,22,2,1,0,2018000
477,13-01-2019,19,Hướng phố,1 Giường đôi,22,2,1,0,1110000
477,13-01-2019,26,Hướng phố,1 Giường đôi,22,2,1,0,1413000
477,13-01-2019,36,Hướng phố,1 Giường đôi,22,2,1,0,1715000
477,13-01-2019,40,Hướng phố,1 Giường đôi,22,2,1,0,1917000
477,14-01-2019,19,Hướng phố,1 Giường đôi,22,2,1,0,1110000
477,14-01-2019,26,Hướng phố,1 Giường đôi,22,2,1,0,1413000
477,14-01-2019,36,Hướng phố,1 Giường đôi,22,2,1,0,1715000
477,14-01-2019,40,Hướng phố,1 Giường đôi,22,2,1,0,1917000
477,15-01-2019,19,Hướng phố,1 Giường đôi,22,2,1,0,1110000
477,15-01-2019,26,Hướng phố,1 Giường đôi,22,2,1,0,1413000
477,15-01-2019,36,Hướng phố,1 Giường đôi,22,2,1,0,1715000
477,15-01-2019,40,Hướng phố,1 Giường đôi,22,2,1,0,1917000
477,16-01-2019,19,Hướng phố,1 Giường đôi,22,2,1,0,1110000
477,16-01-2019,26,Hướng phố,1 Giường đôi,22,2,1,0,1413000
477,16-01-2019,36,Hướng phố,1 Giường đôi,22,2,1,0,1715000
477,16-01-2019,40,Hướng phố,1 Giường đôi,22,2,1,0,1917000
477,17-01-2019,19,Hướng phố,1 Giường đôi,22,2,1,0,1110000
477,17-01-2019,26,Hướng phố,1 Giường đôi,22,2,1,0,1413000
477,17-01-2019,36,Hướng phố,1 Giường đôi,22,2,1,0,1715000
477,17-01-2019,40,Hướng phố,1 Giường đôi,22,2,1,0,1917000
477,18-01-2019,19,Hướng phố,1 Giường đôi,22,2,1,0,1211000
477,18-01-2019,26,Hướng phố,1 Giường đôi,22,2,1,0,1514000
477,18-01-2019,36,Hướng phố,1 Giường đôi,22,2,1,0,1816000
477,18-01-2019,40,Hướng phố,1 Giường đôi,22,2,1,0,2018000
484,12-01-2019,22,Có cửa sổ (không hướng),1 Giường đôi,16,2,0,0,566000
484,12-01-2019,35,Hướng vườn,2 Giường đôi,16,3,0,0,870000
484,12-01-2019,40,Có cửa sổ (không hướng),2 Giường đôi,16,3,0,0,957000
484,13-01-2019,22,Có cửa sổ (không hướng),1 Giường đôi,16,2,0,0,566000
484,13-01-2019,35,Hướng vườn,2 Giường đôi,16,3,0,0,870000
484,13-01-2019,40,Có cửa sổ (không hướng),2 Giường đôi,16,3,0,0,957000
484,14-01-2019,22,Có cửa sổ (không hướng),1 Giường đôi,16,2,0,0,566000
484,14-01-2019,35,Hướng vườn,2 Giường đôi,16,3,0,0,870000
484,14-01-2019,40,Có cửa sổ (không hướng),2 Giường đôi,16,3,0,0,957000
484,15-01-2019,22,Có cửa sổ (không hướng),1 Giường đôi,16,2,0,0,566000
484,15-01-2019,35,Hướng vườn,2 Giường đôi,16,3,0,0,870000
484,15-01-2019,40,Có cửa sổ (không hướng),2 Giường đôi,16,3,0,0,957000
484,16-01-2019,22,Có cửa sổ (không hướng),1 Giường đôi,16,2,0,0,566000
484,16-01-2019,35,Hướng vườn,2 Giường đôi,16,3,0,0,870000
484,16-01-2019,40,Có cửa sổ (không hướng),2 Giường đôi,16,3,0,0,957000
484,17-01-2019,22,Có cửa sổ (không hướng),1 Giường đôi,16,2,0,0,566000
484,17-01-2019,35,Hướng vườn,2 Giường đôi,16,3,0,0,870000
484,17-01-2019,40,Có cửa sổ (không hướng),2 Giường đôi,16,3,0,0,957000
484,18-01-2019,22,Có cửa sổ (không hướng),1 Giường đôi,16,2,0,0,566000
484,18-01-2019,35,Hướng vườn,2 Giường đôi,16,3,0,0,870000
484,18-01-2019,40,Có cửa sổ (không hướng),2 Giường đôi,16,3,0,0,957000
488,12-01-2019,29,,2 Giường đơn,14,2,1,1,766000
488,12-01-2019,32,,1 Giường đôi / 2 Giường đơn,14,2,1,1,870000
488,12-01-2019,40,,1 Giường đôi,14,2,1,1,1409000
488,12-01-2019,45,,1 Giường đôi,14,2,1,1,2000000
488,13-01-2019,29,,2 Giường đơn,14,2,1,1,766000
488,13-01-2019,32,,1 Giường đôi / 2 Giường đơn,14,2,1,1,870000
488,13-01-2019,40,,1 Giường đôi,14,2,1,1,1409000
488,13-01-2019,45,,1 Giường đôi,14,2,1,1,2000000
488,14-01-2019,29,,2 Giường đơn,14,2,1,1,766000
488,14-01-2019,32,,1 Giường đôi / 2 Giường đơn,14,2,1,1,870000
488,14-01-2019,40,,1 Giường đôi,14,2,1,1,1409000
488,14-01-2019,45,,1 Giường đôi,14,2,1,1,2000000
488,15-01-2019,29,,2 Giường đơn,14,2,1,1,766000
488,15-01-2019,32,,1 Giường đôi / 2 Giường đơn,14,2,1,1,870000
488,15-01-2019,40,,1 Giường đôi,14,2,1,1,1409000
488,15-01-2019,45,,1 Giường đôi,14,2,1,1,2000000
488,16-01-2019,29,,2 Giường đơn,14,2,1,1,766000
488,16-01-2019,32,,1 Giường đôi / 2 Giường đơn,14,2,1,1,870000
488,16-01-2019,40,,1 Giường đôi,14,2,1,1,1409000
488,16-01-2019,45,,1 Giường đôi,14,2,1,1,2000000
488,17-01-2019,29,,2 Giường đơn,14,2,1,1,766000
488,17-01-2019,32,,1 Giường đôi / 2 Giường đơn,14,2,1,1,870000
488,17-01-2019,40,,1 Giường đôi,14,2,1,1,1409000
488,17-01-2019,45,,1 Giường đôi,14,2,1,1,2000000
488,18-01-2019,29,,2 Giường đơn,14,2,1,1,766000
488,18-01-2019,32,,1 Giường đôi / 2 Giường đơn,14,2,1,1,870000
488,18-01-2019,40,,1 Giường đôi,14,2,1,1,1409000
488,18-01-2019,45,,1 Giường đôi,14,2,1,1,2000000
490,12-01-2019,25,,1 Giường đôi / 2 Giường đơn,11,2,0,1,410000
490,12-01-2019,25,,2 Giường đơn,11,2,0,1,410000
490,12-01-2019,25,Hướng phố,1 Giường đôi,11,2,0,1,512000
490,12-01-2019,40,Hướng phố,1 Giường đơn + 1 Giường đôi,11,3,0,1,614000
490,12-01-2019,42,Hướng phố,2 Giường đôi,11,4,0,1,870000
490,13-01-2019,25,,1 Giường đôi / 2 Giường đơn,11,2,0,1,410000
490,13-01-2019,25,,2 Giường đơn,11,2,0,1,410000
490,13-01-2019,25,Hướng phố,1 Giường đôi,11,2,0,1,512000
490,13-01-2019,40,Hướng phố,1 Giường đơn + 1 Giường đôi,11,3,0,1,614000
490,13-01-2019,42,Hướng phố,2 Giường đôi,11,4,0,1,870000
490,14-01-2019,25,,1 Giường đôi / 2 Giường đơn,11,2,0,1,410000
490,14-01-2019,25,,2 Giường đơn,11,2,0,1,410000
490,14-01-2019,25,Hướng phố,1 Giường đôi,11,2,0,1,512000
490,14-01-2019,40,Hướng phố,1 Giường đơn + 1 Giường đôi,11,3,0,1,614000
490,14-01-2019,42,Hướng phố,2 Giường đôi,11,4,0,1,870000
490,15-01-2019,25,,1 Giường đôi / 2 Giường đơn,11,2,0,1,410000
490,15-01-2019,25,,2 Giường đơn,11,2,0,1,410000
490,15-01-2019,25,Hướng phố,1 Giường đôi,11,2,0,1,512000
490,15-01-2019,40,Hướng phố,1 Giường đơn + 1 Giường đôi,11,3,0,1,614000
490,15-01-2019,42,Hướng phố,2 Giường đôi,11,4,0,1,870000
490,16-01-2019,25,,1 Giường đôi / 2 Giường đơn,11,2,0,1,410000
490,16-01-2019,25,,2 Giường đơn,11,2,0,1,410000
490,16-01-2019,25,Hướng phố,1 Giường đôi,11,2,0,1,512000
490,16-01-2019,40,Hướng phố,1 Giường đơn + 1 Giường đôi,11,3,0,1,614000
490,16-01-2019,42,Hướng phố,2 Giường đôi,11,4,0,1,870000
490,17-01-2019,25,,1 Giường đôi / 2 Giường đơn,11,2,0,1,410000
490,17-01-2019,25,,2 Giường đơn,11,2,0,1,410000
490,17-01-2019,25,Hướng phố,1 Giường đôi,11,2,0,1,512000
490,17-01-2019,40,Hướng phố,1 Giường đơn + 1 Giường đôi,11,3,0,1,614000
490,17-01-2019,42,Hướng phố,2 Giường đôi,11,4,0,1,870000
490,18-01-2019,25,,1 Giường đôi / 2 Giường đơn,11,2,0,1,410000
490,18-01-2019,25,,2 Giường đơn,11,2,0,1,410000
490,18-01-2019,25,Hướng phố,1 Giường đôi,11,2,0,1,512000
490,18-01-2019,40,Hướng phố,1 Giường đơn + 1 Giường đôi,11,3,0,1,614000
490,18-01-2019,42,Hướng phố,2 Giường đôi,11,4,0,1,870000
4277,13-01-2019,30,,1 Giường đôi,14,2,1,1,614000
4277,13-01-2019,30,,2 Giường đơn,14,2,1,1,665000
4277,14-01-2019,30,,1 Giường đôi,14,2,1,1,614000
4277,14-01-2019,30,,2 Giường đơn,14,2,1,1,665000
4277,15-01-2019,30,,1 Giường đôi,14,2,1,1,614000
4277,15-01-2019,30,,2 Giường đơn,14,2,1,1,665000
4277,16-01-2019,30,,1 Giường đôi,14,2,1,1,614000
4277,16-01-2019,30,,2 Giường đơn,14,2,1,1,665000
4277,17-01-2019,30,,1 Giường đôi,14,2,1,0,614000
4277,17-01-2019,30,,2 Giường đơn,14,2,1,0,665000
4277,18-01-2019,30,,1 Giường đôi,14,2,1,0,665000
4277,18-01-2019,30,,2 Giường đơn,14,2,1,0,717000
585,12-01-2019,22,,1 Giường đôi,17,2,1,1,545000
585,12-01-2019,22,,2 Giường đơn,17,2,1,1,545000
585,12-01-2019,22,,2 Giường đôi,17,4,1,1,818000
585,12-01-2019,25,,1 Giường đôi,17,2,1,1,1635000
585,13-01-2019,22,,1 Giường đôi,17,2,1,1,545000
585,13-01-2019,22,,2 Giường đơn,17,2,1,1,545000
585,13-01-2019,22,,2 Giường đôi,17,4,1,1,818000
585,13-01-2019,25,,1 Giường đôi,17,2,1,1,1635000
585,14-01-2019,22,,1 Giường đôi,17,2,1,1,545000
585,14-01-2019,22,,2 Giường đơn,17,2,1,1,545000
585,14-01-2019,22,,2 Giường đôi,17,4,1,1,818000
585,14-01-2019,25,,1 Giường đôi,17,2,1,1,1635000
585,15-01-2019,22,,1 Giường đôi,17,2,1,1,545000
585,15-01-2019,22,,2 Giường đơn,17,2,1,1,545000
585,15-01-2019,22,,2 Giường đôi,17,4,1,1,818000
585,15-01-2019,25,,1 Giường đôi,17,2,1,1,1635000
585,16-01-2019,22,,1 Giường đôi,17,2,1,1,545000
585,16-01-2019,22,,2 Giường đơn,17,2,1,1,545000
585,16-01-2019,22,,2 Giường đôi,17,4,1,1,818000
